STAR:020,1,YEAGR3,ACT,CQY,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,ACT,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,AEX,AEX,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,AEX,TURNN,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,AEX,NOBBL,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,AEX,FZT,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,YEAGR3,AEX,SNOWE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,YEAGR3,AEX,AWOLF,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,1,YEAGR3,AEX,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,CWK,CWK,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,CWK,NAVYS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,CWK,CQY,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,CWK,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,EMG,EMG,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,EMG,GGG,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,EMG,CAPTI,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,EMG,SNOWE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,YEAGR3,EMG,AWOLF,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,YEAGR3,EMG,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,GGG,GGG,K4,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,GGG,CAPTI,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,GGG,SNOWE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,GGG,AWOLF,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,YEAGR3,GGG,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,GIFFA,GIFFA,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,GIFFA,WEIRS,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,GIFFA,CQY,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,GIFFA,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,HERRI,HERRI,K4,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,HERRI,FZT,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,HERRI,SNOWE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,HERRI,AWOLF,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,YEAGR3,HERRI,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,IAH,IAH,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,IAH,GIFFA,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,IAH,WEIRS,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,IAH,CQY,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,YEAGR3,IAH,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,LOA,LOA,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,LOA,CQY,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,LOA,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,MHZ,MHZ,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,MHZ,MLU,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,MHZ,EMG,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,MHZ,GGG,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,YEAGR3,MHZ,CAPTI,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,YEAGR3,MHZ,SNOWE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,1,YEAGR3,MHZ,AWOLF,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,1,YEAGR3,MHZ,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,MLU,MLU,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,MLU,EMG,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,MLU,GGG,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,MLU,CAPTI,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,YEAGR3,MLU,SNOWE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,YEAGR3,MLU,AWOLF,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,1,YEAGR3,MLU,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,NAVYS,NAVYS,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,NAVYS,CQY,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,NAVYS,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,SQS,SQS,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,SQS,MLU,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,SQS,EMG,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,1,YEAGR3,SQS,GGG,K4,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,1,YEAGR3,SQS,CAPTI,K4,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,1,YEAGR3,SQS,SNOWE,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,1,YEAGR3,SQS,AWOLF,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,1,YEAGR3,SQS,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,YEAGR3,UIM,UIM,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,YEAGR3,UIM,AWOLF,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,YEAGR3,UIM,YEAGR,K4,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,YEAGR3,ALL,YEAGR,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,YEAGR3,ALL,KADS,K4,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,3150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,I,I15, ,BONOO,K4,P,C,E  I, ,   ,IF, ,IADS,K4,P,I,      ,3348,0120,    ,    ,J,02000,02000,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I15, ,JERIT,K4,P,C,E  F, ,   ,CF, ,IADS,K4,P,I,      ,3348,0052,1550,0068,H,02000,02000,     , ,   ,-300,   ,TTT,K4,D, , ,0,N,S;
APPCH:030,I,I15, ,RW15,K4,P,G,GY M, ,   ,CF, ,IADS,K4,P,I,      ,3348,0011,1550,0041, ,00685,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I15, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1548,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I15, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1050,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I15, ,TRISS,K4,E,A,EY  , ,   ,CF, ,TTT,K4,D, ,      ,0742,0363,0742,0250,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I15, ,TRISS,K4,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0742,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I33, ,ADDIS,K4,P,C,E  I, ,   ,IF, ,ITBQ,K4,P,I,      ,1548,0114,    ,    ,J,02500,02000,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I33, ,PORTR,K4,P,C,E  F, ,   ,CF, ,ITBQ,K4,P,I,      ,1548,0053,3350,0061,H,02000,02000,     , ,   ,-300,   ,CVE,K4,D, , ,0,N,S;
APPCH:030,I,I33, ,RW33,K4,P,G,GY M, ,   ,CF, ,ITBQ,K4,P,I,      ,1548,0012,3350,0041, ,00693,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I33, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3348,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I33, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I33, ,FINGR,K4,E,A,EY  , ,   ,CF, ,CVE,K4,D, ,      ,0460,0364,0460,0170,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I33, ,FINGR,K4,E,A,EE  ,L,   ,HM, , , , , ,      ,    ,    ,0110,T010,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,L,L15, ,BONOO,K4,P,C,E  I, ,   ,IF, ,IADS,K4,P,I,      ,3348,0120,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,L,L15, ,JERIT,K4,P,C,E  F, ,   ,CF, ,IADS,K4,P,I,      ,3348,0052,1550,0068,+,02000,     ,     , ,   ,    ,   ,TTT,K4,D, , ,0,N,S;
APPCH:030,L,L15, ,RW15,K4,P,G,GY M, ,   ,CF, ,IADS,K4,P,I,      ,3348,0011,1550,0041, ,00685,     ,     , ,   ,-304,   , , , , , ,0,N,S;
APPCH:040,L,L15, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1548,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,L,L15, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1050,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,L,L15, ,TRISS,K4,E,A,EY  , ,   ,CF, ,TTT,K4,D, ,      ,0742,0363,0742,0250,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,L,L15, ,TRISS,K4,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0742,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,L,L33, ,ADDIS,K4,P,C,E  I, ,   ,IF, ,ITBQ,K4,P,I,      ,1548,0114,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,L,L33, ,PORTR,K4,P,C,E  F, ,   ,CF, ,ITBQ,K4,P,I,      ,1548,0053,3350,0061,+,02000,     ,     , ,   ,    ,   ,CVE,K4,D, , ,0,N,S;
APPCH:030,L,L33, ,RW33,K4,P,G,GY M, ,   ,CF, ,ITBQ,K4,P,I,      ,1548,0012,3350,0041, ,00693,     ,     , ,   ,-304,   , , , , , ,0,N,S;
APPCH:040,L,L33, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3348,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,L,L33, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,L,L33, ,FINGR,K4,E,A,EY  , ,   ,CF, ,CVE,K4,D, ,      ,0460,0364,0460,0170,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,L,L33, ,FINGR,K4,E,A,EE  ,L,   ,HM, , , , , ,      ,    ,    ,0110,T010,+,05000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R15,FINGR,FINGR,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R15,FINGR,MANOS,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,2273,0144,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R15,FINGR,SORNE,K4,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,2801,0136,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:040,A,R15,FINGR,BONOO,K4,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,2448,0050,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R15,ORICK,ORICK,K4,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R15,ORICK,BONOO,K4,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,2163,0126,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R15, ,BONOO,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R15, ,JERIT,K4,P,C,E  F, ,031,TF, , , , , ,      ,    ,    ,1547,0068,+,02000,     ,     , ,   ,    ,   ,RW15,K4,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R15, ,RW15,K4,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1548,0041, ,00685,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R15, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1548,    ,+,00943,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R15, ,VEYXE,K4,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R15, ,TRISS,K4,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,0743,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R15, ,TRISS,K4,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0743,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R33,DUMPY,DUMPY,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33,DUMPY,KEFDE,K4,E,A,E  A, ,020,TF, , , , , ,      ,    ,    ,3070,0097,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R33,DUMPY,YODUN,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3074,0050,+,02200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33,LEMYN,LEMYN,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33,LEMYN,WIBEL,K4,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,1619,0177,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R33,LEMYN,YODUN,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2414,0100,+,02200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R33, ,YODUN,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R33, ,PORTR,K4,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,3099,0060,+,02000,     ,     , ,   ,    ,   ,RW33,K4,P,G, ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R33, ,RW33,K4,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,3348,0041, ,00693,     ,     , ,   ,-303,   , , , , , ,B,J,S;
APPCH:040,R,R33, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3348,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R33, ,FINGR,K4,E,A,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R33, ,FINGR,K4,E,A,EE  ,L,   ,HM, , , , , ,      ,    ,    ,2260,0050,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW15 ,     ,+01665,00634,I,IADS,1,   ;N32583114,W096502188,0979;
RWY:RW33 ,     ,+01682,00639,I,ITBQ,1,   ;N32574053,W096495975,0772;
