SID:020,2,OMNI1A,RW22, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2240,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OMNI1N,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,FL090,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,2,OMNI1N,RW04, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PAS5P,RW04,D044B,LS,P,C,E   , ,   ,CF, ,GVA,LS,D, ,      ,0440,0020,0440,0020, ,     ,     ,07000, ,   ,    ,   ,GVA,LS,D, , , , , ;
SID:020,2,PAS5P,RW04,D044B,LS,P,C,E   , ,   ,FA, ,GVA,LS,D, ,      ,0440,0020,0440,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PAS5P,RW04,PAS,LS,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ROCA5A,RW22,PAS,LS,D, ,V   , ,   ,CF, ,PAS,LS,D, ,      ,0000,0000,2240,0060, ,     ,     ,07000, ,   ,    ,   ,GVA,LS,D, , , , , ;
SID:030,2,ROCA5A,RW22,PAS,LS,D, ,V   , ,   ,FA, ,PAS,LS,D, ,      ,0000,0000,2240,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ROCA5A,RW22,D131I,LF,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ROCA5A,RW22,PAS14,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ROCA5A,RW22,ODIKI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,ROCA5A,RW22,PAS33,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,ROCA5A,RW22,ROCCA,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ROCA5B,RW22,PAS,LS,D, ,V   , ,   ,CF, ,PAS,LS,D, ,      ,0000,0000,2240,0060, ,     ,     ,07000, ,   ,    ,   ,GVA,LS,D, , , , , ;
SID:030,2,ROCA5B,RW22,PAS,LS,D, ,V   , ,   ,FA, ,PAS,LS,D, ,      ,0000,0000,2240,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ROCA5B,RW22,D131I,LF,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ROCA5B,RW22,PAS14,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ROCA5B,RW22,ODIKI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,ROCA5B,RW22,PAS33,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,ROCA5B,RW22,ROCCA,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ROCA5C,RW22,PAS,LS,D, ,V   , ,   ,CF, ,PAS,LS,D, ,      ,0000,0000,2240,0060, ,     ,     ,07000, ,   ,    ,   ,GVA,LS,D, , , , , ;
SID:030,2,ROCA5C,RW22,PAS,LS,D, ,V   , ,   ,FA, ,PAS,LS,D, ,      ,0000,0000,2240,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ROCA5C,RW22,D131I,LF,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ROCA5C,RW22,PAS14,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ROCA5C,RW22,ODIKI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,ROCA5C,RW22,PAS33,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,ROCA5C,RW22,ROCCA,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,ROCA5N,RW04,D044H,LS,P,C,E   , ,   ,CF, ,GVA,LS,D, ,      ,0440,0080,0440,0090, ,     ,     ,07000, ,   ,    ,   ,GVA,LS,D, , , , , ;
SID:010,2,ROCA5N,RW04,D044H,LS,P,C,E   , ,   ,FA, ,GVA,LS,D, ,      ,0440,0080,0440,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ROCA5N,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ROCA5N,RW04,GG604,LS,P,C,EY  , ,   ,CF, ,CBY,LF,D, ,      ,0490,0300,2290,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ROCA5N,RW04, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1810,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ROCA5N,RW04,GG605,LS,P,C,E   , ,   ,CF, ,PAS,LS,D, ,      ,1307,0166,1310,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ROCA5N,RW04,ODIKI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,ROCA5N,RW04,PAS33,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,ROCA5N,RW04,ROCCA,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,ROCA5P,RW04,D044H,LS,P,C,E   , ,   ,CF, ,GVA,LS,D, ,      ,0440,0080,0440,0090, ,     ,     ,07000, ,   ,    ,   ,GVA,LS,D, , , , , ;
SID:010,2,ROCA5P,RW04,D044H,LS,P,C,E   , ,   ,FA, ,GVA,LS,D, ,      ,0440,0080,0440,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ROCA5P,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ROCA5P,RW04,GG604,LS,P,C,EY  , ,   ,CF, ,CBY,LF,D, ,      ,0490,0300,2290,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ROCA5P,RW04, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1810,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ROCA5P,RW04,GG605,LS,P,C,E   , ,   ,CF, ,PAS,LS,D, ,      ,1307,0166,1310,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ROCA5P,RW04,ODIKI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,ROCA5P,RW04,PAS33,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,ROCA5P,RW04,ROCCA,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,ROCA5Q,RW04,D044H,LS,P,C,E   , ,   ,CF, ,GVA,LS,D, ,      ,0440,0080,0440,0090, ,     ,     ,07000, ,   ,    ,   ,GVA,LS,D, , , , , ;
SID:010,2,ROCA5Q,RW04,D044H,LS,P,C,E   , ,   ,FA, ,GVA,LS,D, ,      ,0440,0080,0440,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ROCA5Q,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ROCA5Q,RW04,GG604,LS,P,C,EY  , ,   ,CF, ,CBY,LF,D, ,      ,0490,0300,2290,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ROCA5Q,RW04, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1810,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ROCA5Q,RW04,GG605,LS,P,C,E   , ,   ,CF, ,PAS,LS,D, ,      ,1307,0166,1310,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ROCA5Q,RW04,ODIKI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,ROCA5Q,RW04,PAS33,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,ROCA5Q,RW04,ROCCA,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SIRO7N,RW04,D044H,LS,P,C,E   , ,   ,CF, ,GVA,LS,D, ,      ,0450,0080,0440,0090, ,     ,     ,07000, ,   ,    ,   ,GVA,LS,D, , , , , ;
SID:015,2,SIRO7N,RW04,D044J,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,SIRO7N,RW04,D044J,LS,P,C,E   , ,   ,FA, ,GVA,LS,D, ,      ,0450,0095,0440,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SIRO7N,RW04, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3560,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SIRO7N,RW04,KOVIM,LS,P,C,E   , ,   ,CF, ,DJL,LF,D, ,      ,1294,0603,3090,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SIRO7N,RW04,SIROD,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,SIRO7N,DJL,SIROD,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,GVA,LS,D, , , , , ;
SID:020,3,SIRO7N,DJL,DJL30,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,SIRO7N,DJL,DJL,LF,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,SIRO7N,OBURO,SIROD,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,GVA,LS,D, , , , , ;
SID:020,3,SIRO7N,OBURO,IBABA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,SIRO7N,OBURO,TUTAX,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,SIRO7N,OBURO,OBURO,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SPR5N,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0440,    ,+,01820,     ,07000, ,   ,    ,   ,GVA,LS,D, , , , , ;
SID:020,2,SPR5N,RW04,SPR,LS,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AKIT2N,RW04,AKITO,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,AKIT2N,RW04,GG518,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AKIT2N,RW04,BOLGI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,AKIT2N,RW04,LIRKO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:050,5,AKIT2N,RW04,DINIG,LF,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,AKIT2N,RW04,SOVAD,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:070,5,AKIT2N,RW04,KERAD,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,AKIT2N,RW04,GG503,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:090,5,AKIT2N,RW04,GG503,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,2327,0385,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AKIT3R,RW22,AKITO,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,AKIT3R,RW22,GG518,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AKIT3R,RW22,BOLGI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,AKIT3R,RW22,LIRKO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:050,5,AKIT3R,RW22,DINIG,LF,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,AKIT3R,RW22,SOVAD,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:070,5,AKIT3R,RW22,GG507,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,AKIT3R,RW22,GG514,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:090,5,AKIT3R,RW22,GG514,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,3137,0060,0440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BANK3N,RW04,BANKO,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,BANK3N,RW04,GG520,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BANK3N,RW04,GOLEB,LF,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BANK3N,RW04,VALBU,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,BANK3N,RW04,SUVEL,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,BANK3N,RW04,BIVLO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:070,5,BANK3N,RW04,PITOM,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,BANK3N,RW04,GG502,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:090,5,BANK3N,RW04,GG502,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,2147,0385,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BANK3R,RW22,BANKO,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,BANK3R,RW22,GG520,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BANK3R,RW22,GOLEB,LF,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BANK3R,RW22,VALBU,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,BANK3R,RW22,SUVEL,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,BANK3R,RW22,BIVLO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:070,5,BANK3R,RW22,GG525,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,BANK3R,RW22,GG512,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:090,5,BANK3R,RW22,GG512,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,1337,0060,0440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BELU3N,RW04,BELUS,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL160,     ,     ,-,250,    ,   ,GVA,LS,D, , , , , ;
STAR:015,5,BELU3N,RW04,RILTI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,BELU3N,RW04,CBY,LF,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BELU3N,RW04,INDIS,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BELU3N,RW04,GVA,LS,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,BELU3N,RW04,BIVLO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:060,5,BELU3N,RW04,PITOM,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,BELU3N,RW04,GG502,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,BELU3N,RW04,GG502,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,2147,0385,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BELU3R,RW22,BELUS,LF,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:015,5,BELU3R,RW22,RILTI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,BELU3R,RW22,CBY,LF,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BELU3R,RW22,GG502,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BELU3R,RW22,PITOM,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL150,07000,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,BELU3R,RW22,BIVLO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,BELU3R,RW22,GG525,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,BELU3R,RW22,GG512,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,BELU3R,RW22,GG512,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,1337,0060,0440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BENO1N,RW04,BENOT,LS,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,BENO1N,RW04,NEMOS,LS,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BENO1N,RW04,GG514,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BENO1N,RW04,SOVAD,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,BENO1N,RW04,KERAD,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,BENO1N,RW04,GG503,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,BENO1N,RW04,GG503,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,2327,0385,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BENO1P,RW04,BENOT,LS,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,BENO1P,RW04,NEMOS,LS,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BENO1P,RW04,VADAR,LS,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BENO1P,RW04,GG512,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:050,5,BENO1P,RW04,BIVLO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,BENO1P,RW04,PITOM,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,BENO1P,RW04,GG502,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:080,5,BENO1P,RW04,GG502,LS,P,C,EE  , ,   ,FM, ,SPR,LS,D, ,      ,2147,0385,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BENO1R,RW22,BENOT,LS,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,BENO1R,RW22,NEMOS,LS,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BENO1R,RW22,VADAR,LS,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BENO1R,RW22,SPR,LS,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BENO1T,RW22,BENOT,LS,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,BENO1T,RW22,NEMOS,LS,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BENO1T,RW22,VEROX,LS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BENO1T,RW22,SPR,LS,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DJL2N,RW04,DJL,LF,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GVA,LS,D, , , , , ;
STAR:020,5,DJL2N,RW04,GG517,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
