APPCH:040,L,L10-V, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1000,    ,+,13720,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L10-V, ,D181T,SL,P,C,E C , ,   ,CF, ,PAZ,SL,D, ,      ,1810,0200,1810,0200,+,17000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L10-V, ,D181T,SL,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0010,T015,+,17000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10-Y,ELAKO,ELAKO,SL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L10-Y,ELAKO,D307J,SL,P,C,E CA, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L10-Y,ELAKO, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1270,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L10-Y,ELAKO,D294H,SL,P,C,E   ,L,   ,AF, ,PAZ,SL,D, ,      ,2940,0080,3070,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L10-Y,ELAKO, , , , , E  , ,   ,VI, ,ILPA,SL,P,I,      ,    ,    ,1300,    ,+,15000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10-Y,ELAMU,ELAMU,SL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L10-Y,ELAMU,D011J,SL,P,C,E CA, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L10-Y,ELAMU, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1910,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L10-Y,ELAMU,D346H,SL,P,C,E   ,L,   ,AF, ,PAZ,SL,D, ,      ,3460,0080,0110,    ,+,18500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L10-Y,ELAMU,D294H,SL,P,C,E   ,L,   ,AF, ,PAZ,SL,D, ,      ,2940,0080,3460,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,L10-Y,ELAMU, , , , , E  , ,   ,VI, ,ILPA,SL,P,I,      ,    ,    ,1300,    ,+,15000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10-Y,IROBO,IROBO,SL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L10-Y,IROBO,D194J,SL,P,C,E CA, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L10-Y,IROBO, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0140,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L10-Y,IROBO,D266H,SL,P,C,E   ,R,   ,AF, ,PAZ,SL,D, ,      ,2660,0080,1940,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L10-Y,IROBO, , , , , E  , ,   ,VI, ,ILPA,SL,P,I,      ,    ,    ,0700,    ,+,15000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10-Y,KIBUX,KIBUX,SL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L10-Y,KIBUX,D346J,SL,P,C,E CA, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L10-Y,KIBUX, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L10-Y,KIBUX,D294H,SL,P,C,E   ,L,   ,AF, ,PAZ,SL,D, ,      ,2940,0080,3460,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L10-Y,KIBUX, , , , , E  , ,   ,VI, ,ILPA,SL,P,I,      ,    ,    ,1300,    ,+,15000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10-Y,KIGAX,KIGAX,SL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L10-Y,KIGAX,D066J,SL,P,C,E CA, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L10-Y,KIGAX, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L10-Y,KIGAX,D011H,SL,P,C,E   ,L,   ,AF, ,PAZ,SL,D, ,      ,0110,0080,0660,    ,+,FL200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L10-Y,KIGAX,D346H,SL,P,C,E   ,L,   ,AF, ,PAZ,SL,D, ,      ,3460,0080,0110,    ,+,18500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,L10-Y,KIGAX,D294H,SL,P,C,E   ,L,   ,AF, ,PAZ,SL,D, ,      ,2940,0080,3460,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,L10-Y,KIGAX, , , , , E  , ,   ,VI, ,ILPA,SL,P,I,      ,    ,    ,1300,    ,+,15000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10-Y,KOMPA,KOMPA,SL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L10-Y,KOMPA,D280J,SL,P,C,E CA, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L10-Y,KOMPA,CI10,SL,P,C,EECB, ,   ,CF, ,ILPA,SL,P,I,      ,2799,0117,1000,0020,+,15000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10-Y,KOVIS,KOVIS,SL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L10-Y,KOVIS,D247J,SL,P,C,E CA, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L10-Y,KOVIS, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0670,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L10-Y,KOVIS,D266H,SL,P,C,E   ,R,   ,AF, ,PAZ,SL,D, ,      ,2660,0080,2470,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L10-Y,KOVIS, , , , , E  , ,   ,VI, ,ILPA,SL,P,I,      ,    ,    ,0700,    ,+,15000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10-Y,TEGUM,TEGUM,SL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L10-Y,TEGUM,D235J,SL,P,C,E CA, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L10-Y,TEGUM, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0550,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L10-Y,TEGUM,D266H,SL,P,C,E   ,R,   ,AF, ,PAZ,SL,D, ,      ,2660,0080,2350,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,L10-Y,TEGUM, , , , , E  , ,   ,VI, ,ILPA,SL,P,I,      ,    ,    ,0700,    ,+,15000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L10-Y, ,CI10,SL,P,C,E CI, ,   ,IF, ,ILPA,SL,P,I,      ,2799,0117,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L10-Y, ,FI10,SL,P,C,E CF, ,   ,CF, ,ILPA,SL,P,I,      ,2799,0094,1000,0023,+,15000,     ,     , ,   ,    ,   ,PAZ,SL,D, ,B,0,D,S;
APPCH:030,L,L10-Y, ,PAZ,SL,D, ,V  M, ,   ,CF, ,ILPA,SL,P,I,      ,2799,0037,1000,0057, ,13497,     ,     , ,   ,-240,   , , , , , ,0,D,S;
APPCH:040,L,L10-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1000,    ,+,13720,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L10-Y, ,D181T,SL,P,C,E C , ,   ,CF, ,PAZ,SL,D, ,      ,1810,0200,1810,0200,+,17000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L10-Y, ,D181T,SL,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0010,T015,+,17000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L10-Z,PAZ,PAZ,SL,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     ,-,160,    ,   , , , , , ,0,D,S;
APPCH:020,A,L10-Z,PAZ,PAZ,SL,D, ,V   , ,   ,FD, ,PAZ,SL,D, ,      ,0000,0000,3080,0080,+,15000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L10-Z,PAZ,CI10,SL,P,C,EECB,L,   ,CF,Y,ILPA,SL,P,I,      ,2799,0117,1000,0010,+,15000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L10-Z, ,CI10,SL,P,C,E CI, ,   ,IF, ,ILPA,SL,P,I,      ,2799,0117,    ,    ,+,15000,     ,     ,-,160,    ,   , , , , , ,0,D,S;
APPCH:020,L,L10-Z, ,FI10,SL,P,C,E CF, ,   ,CF, ,ILPA,SL,P,I,      ,2799,0094,1000,0023,+,15000,     ,     , ,   ,    ,   ,PAZ,SL,D, ,B,0,D,S;
APPCH:030,L,L10-Z, ,PAZ,SL,D, ,V  M, ,   ,CF, ,ILPA,SL,P,I,      ,2799,0037,1000,0057, ,13497,     ,     , ,   ,-240,   , , , , , ,0,D,S;
APPCH:040,L,L10-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1000,    ,+,13720,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L10-Z, ,D181T,SL,P,C,E C , ,   ,CF, ,PAZ,SL,D, ,      ,1810,0200,1810,0200,+,17000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L10-Z, ,D181T,SL,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0010,T015,+,17000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R10-X,SUPTI,SUPTI,SL,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,17000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10-X,SUPTI,LP624,SL,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,15800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R10-X,USVIL,USVIL,SL,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,17000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10-X,USVIL,LP624,SL,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,15800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R10-X,UTKAT,UTKAT,SL,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,17000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10-X,UTKAT,LP624,SL,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,15800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R10-X, ,LP624,SL,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,15800,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R10-X, ,VUKAN,SL,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1010,0049, ,14500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R10-X, ,RW10,SL,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1010,0050, ,13161,     ,     , ,   ,-250,   , , , , , ,B,J,S;
APPCH:040,R,R10-X, ,EPKAR,SL,P,C,EYM , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R10-X, ,EPKAR,SL,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,3370,T015,+,16000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW10 ,     ,      ,13111, ,ILPA,1,   ;S16304588,W068123951,0000;
RWY:RW28 ,     ,      ,13314, ,    , ,   ;S16305014,W068102473,0000;
