SID:010,2,ENPA1R,RW25B, , , , ,    , ,   ,VD, ,TSH,VV,D, ,      ,    ,    ,2500,0043, ,     ,     ,18000, ,   ,    ,   ,TSH,VV,D, ,B, , , ;
SID:020,2,ENPA1R,RW25B,TS14F,VV,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ENPA1R,RW25B,ENPAS,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ENPA2B,RW07L,TS812,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,0692,0073,0700,0063, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,4,ENPA2B,RW07R,TS812,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,0692,0073,0680,0056, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,5,ENPA2B, ,TS812,VV,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,5,ENPA2B, ,TS822,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,04000,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ENPA2B, ,TS824,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ENPA2B, ,TS826,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ENPA2B, ,TS828,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,ENPA2B, ,ENPAS,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ENPA2B,ATGAS,ENPAS,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,ENPA2B,ATGAS,ATGAS,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ENPA2B,POTIX,ENPAS,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,ENPA2B,POTIX,POTIX,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,ENPA2D,RW25L,TS616,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,2492,0074,2500,0063, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,4,ENPA2D,RW25R,TS616,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,2492,0074,2480,0058, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,5,ENPA2D, ,TS616,VV,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,5,ENPA2D, ,TS618,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ENPA2D, ,ENPAS,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ENPA2D,ANHOA,ENPAS,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,ENPA2D,ANHOA,ANHOA,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KADU1P,RW07R, , , , ,    , ,   ,VD, ,TSH,VV,D, ,      ,    ,    ,0700,0037, ,     ,     ,18000, ,   ,    ,   ,TSH,VV,D, ,B, , , ;
SID:020,2,KADU1P,RW07R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KADU1P,RW07R,KADUM,VV,E,A,EEC , ,   ,CF, ,TSH,VV,D, ,      ,0378,0402,0380,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KADU1Q,RW07L, , , , ,    , ,   ,VD, ,TSH,VV,D, ,      ,    ,    ,0700,0037, ,     ,     ,18000, ,   ,    ,   ,TSH,VV,D, ,B, , , ;
SID:020,2,KADU1Q,RW07L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KADU1Q,RW07L,KADUM,VV,E,A,EEC , ,   ,CF, ,TSH,VV,D, ,      ,0378,0402,0380,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KADU1R,RW25B, , , , ,    , ,   ,VD, ,TSH,VV,D, ,      ,    ,    ,2500,0043, ,     ,     ,18000, ,   ,    ,   ,TSH,VV,D, ,B, , , ;
SID:020,2,KADU1R,RW25B, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0680,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KADU1R,RW25B,KADUM,VV,E,A,EEC , ,   ,CF, ,TSH,VV,D, ,      ,0378,0402,0380,0330, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KADU2A,RW07L,TS812,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,0692,0073,0700,0065, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,4,KADU2A,RW07R,TS812,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,0692,0073,0680,0062, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,5,KADU2A, ,TS812,VV,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,5,KADU2A, ,KADUM,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KADU2A,BIXEX,KADUM,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,KADU2A,BIXEX,BIXEX,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KADU2A,DOVIN,KADUM,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,KADU2A,DOVIN,DOVIN,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KADU2A,PATMA,KADUM,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,KADU2A,PATMA,PATMA,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KADU2A,PTH,KADUM,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,KADU2A,PTH,PTH,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KADU2D,RW25L,TS616,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,2492,0074,2500,0063, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,4,KADU2D,RW25R,TS616,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,2492,0074,2480,0058, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,5,KADU2D, ,TS616,VV,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:030,5,KADU2D, ,TS636,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KADU2D, ,TS638,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,KADU2D, ,TS686,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KADU2D, ,KADUM,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KADU2D,BIXEX,KADUM,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,KADU2D,BIXEX,BIXEX,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KADU2D,DOVIN,KADUM,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,KADU2D,DOVIN,DOVIN,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KADU2D,PATMA,KADUM,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,KADU2D,PATMA,PATMA,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KADU2D,PTH,KADUM,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,KADU2D,PTH,PTH,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KADU2F,RW25L,TS652,VV,P,C,E   , ,   ,CF, ,TSH,VV,D, ,      ,2481,0029,2500,0041, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,4,KADU2F,RW25L,TS658,VV,P,C,EE  ,R,   ,RF, , , , , ,003190,    ,    ,    ,0085, ,     ,     ,     ,-,240,    ,   ,TSC03,VV,P,C, , , , ;
SID:010,4,KADU2F,RW25R,TS654,VV,P,C,E   , ,   ,CF, ,TSH,VV,D, ,      ,2521,0029,2500,0037, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,4,KADU2F,RW25R,TS658,VV,P,C,EE  ,R,   ,RF, , , , , ,003080,    ,    ,    ,0083, ,     ,     ,     ,-,240,    ,   ,TSC04,VV,P,C, , , , ;
SID:010,5,KADU2F, ,TS658,VV,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,240,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,5,KADU2F, ,TS686,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KADU2F, ,KADUM,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KADU2F,BIXEX,KADUM,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,KADU2F,BIXEX,BIXEX,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KADU2F,DOVIN,KADUM,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,KADU2F,DOVIN,DOVIN,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KADU2F,PATMA,KADUM,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,KADU2F,PATMA,PATMA,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KADU2F,PTH,KADUM,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,KADU2F,PTH,PTH,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LANH1P,RW07R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0700,    ,+,00540,     ,18000, ,   ,    ,   ,TSH,VV,D, ,B, , , ;
SID:020,2,LANH1P,RW07R,SG,VV,D,B,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LANH1P,RW07R,D102J,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LANH1P,RW07R,D129M,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LANH1P,RW07R,LANHI,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LANH1Q,RW07L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0700,    ,+,00540,     ,18000, ,   ,    ,   ,TSH,VV,D, ,B, , , ;
SID:020,2,LANH1Q,RW07L,TD,VV,D,B,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LANH1Q,RW07L,D102J,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LANH1Q,RW07L,D129M,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LANH1Q,RW07L,LANHI,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LANH1R,RW25B, , , , ,    , ,   ,VD, ,TSH,VV,D, ,      ,    ,    ,2500,0043, ,     ,     ,18000, ,   ,    ,   ,TSH,VV,D, ,B, , , ;
SID:020,2,LANH1R,RW25B,D212J,VV,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LANH1R,RW25B,D153J,VV,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LANH1R,RW25B,D129M,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LANH1R,RW25B,LANHI,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LANH2B,RW07L,TS812,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,0692,0073,0700,0063, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,4,LANH2B,RW07R,TS812,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,0692,0073,0680,0057, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,5,LANH2B, ,TS812,VV,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,5,LANH2B, ,TS822,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LANH2B, ,TS842,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LANH2B, ,LANHI,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,LANH2B,ELSAS,LANHI,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,LANH2B,ELSAS,ELSAS,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LANH2D,RW25L,TS612,VV,P,C,EY  , ,   ,CF, ,TSH,VV,D, ,      ,2489,0049,2500,0038, ,     ,     ,18000,-,240,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,4,LANH2D,RW25L,TS626,VV,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LANH2D,RW25R,TS614,VV,P,C,EY  , ,   ,CF, ,TSH,VV,D, ,      ,2513,0049,2500,0039, ,     ,     ,18000,-,240,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,4,LANH2D,RW25R,TS626,VV,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LANH2D, ,TS626,VV,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,5,LANH2D, ,TS628,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LANH2D, ,TS632,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LANH2D, ,LANHI,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,LANH2D,ELSAS,LANHI,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,LANH2D,ELSAS,ELSAS,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LANH2E,RW25L,TS616,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,2492,0074,2500,0063, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,4,LANH2E,RW25R,TS616,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,2492,0074,2480,0058, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,5,LANH2E, ,TS616,VV,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,5,LANH2E, ,TS618,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LANH2E, ,TS622,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LANH2E, ,TS624,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:050,5,LANH2E, ,TS626,VV,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LANH2E, ,TS628,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,LANH2E, ,TS632,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,LANH2E, ,LANHI,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,LANH2E,ELSAS,LANHI,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,LANH2E,ELSAS,ELSAS,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MALA2B,RW07L,TS812,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,0692,0073,0700,0065, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,4,MALA2B,RW07R,TS812,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,0692,0073,0680,0062, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,5,MALA2B, ,TS812,VV,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,5,MALA2B, ,TS822,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,04000,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MALA2B, ,TS824,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MALA2B, ,TS826,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MALA2B, ,TS828,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,MALA2B, ,MALAY,VV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MALA2B,ANHOA,MALAY,VV,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,6,MALA2B,ANHOA,ANHOA,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MISA1P,RW07R, , , , ,    , ,   ,VD, ,TSH,VV,D, ,      ,    ,    ,0700,0037, ,     ,     ,18000, ,   ,    ,   ,TSH,VV,D, ,B, , , ;
SID:020,2,MISA1P,RW07R,TS14C,VV,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MISA1P,RW07R,MISAN,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MISA1Q,RW07L, , , , ,    , ,   ,VD, ,TSH,VV,D, ,      ,    ,    ,0700,0037, ,     ,     ,18000, ,   ,    ,   ,TSH,VV,D, ,B, , , ;
SID:020,2,MISA1Q,RW07L,TS14C,VV,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MISA1Q,RW07L,MISAN,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MISA1R,RW25B, , , , ,    , ,   ,VD, ,TSH,VV,D, ,      ,    ,    ,2500,0043, ,     ,     ,18000, ,   ,    ,   ,TSH,VV,D, ,B, , , ;
SID:020,2,MISA1R,RW25B,TS14C,VV,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MISA1R,RW25B,MISAN,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MISA2A,RW07L,TS812,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,0692,0073,0700,0065, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,4,MISA2A,RW07R,TS812,VV,P,C,EE  , ,   ,CF, ,TSH,VV,D, ,      ,0692,0073,0680,0062, ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:010,5,MISA2A, ,TS812,VV,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
SID:020,5,MISA2A, ,TS834,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MISA2A, ,TS836,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MISA2A, ,TS858,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MISA2A, ,MISAN,VV,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MISA2A,TRN,MISAN,VV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,VVTS,VV,P,A, , , , ;
